ConsumptionID,Timestamp,EnergyTypeID,LocationID,DeviceID,WeatherID,EnergyConsumed,Cost,PeakHourFlag,Season
1449,2022-03-02 08:00:00,1,1,74,1449,9.85,68.69,True,Summer
1450,2022-03-02 09:00:00,2,3,17,1450,7.66,2.95,True,Winter
1451,2022-03-02 10:00:00,1,1,82,1451,18.32,73.83,True,Autumn
1452,2022-03-02 11:00:00,1,1,66,1452,7.68,49.21,True,Winter
1453,2022-03-02 12:00:00,2,3,33,1453,7.78,81.51,False,Monsoon
1454,2022-03-02 13:00:00,4,6,46,1454,7.98,95.51,False,Monsoon
1455,2022-03-02 14:00:00,2,1,54,1455,16.81,92.65,False,Autumn
1456,2022-03-02 15:00:00,2,1,62,1456,13.19,91.02,False,Autumn
1457,2022-03-02 16:00:00,2,1,93,1457,12.48,51.7,False,Winter
1458,2022-03-02 17:00:00,2,5,80,1458,7.02,36.65,False,Summer
1459,2022-03-02 18:00:00,4,2,57,1459,16.45,47.04,True,Monsoon
1460,2022-03-02 19:00:00,1,5,24,1460,1.25,69.3,True,Winter
1461,2022-03-02 20:00:00,3,2,32,1461,17.48,88.52,True,Autumn
1462,2022-03-02 21:00:00,4,2,18,1462,10.5,21.49,True,Winter
1463,2022-03-02 22:00:00,4,6,6,1463,8.27,91.9,True,Summer
1464,2022-03-02 23:00:00,1,3,8,1464,10.19,81.7,True,Monsoon
1465,2022-03-03 00:00:00,2,1,17,1465,13.51,97.91,False,Monsoon
1466,2022-03-03 01:00:00,2,1,40,1466,0.75,88.14,False,Summer
1467,2022-03-03 02:00:00,4,2,75,1467,17.5,28.71,False,Winter
1468,2022-03-03 03:00:00,3,6,56,1468,9.21,11.49,False,Monsoon
1469,2022-03-03 04:00:00,2,3,66,1469,7.19,12.11,False,Autumn
1470,2022-03-03 05:00:00,4,5,84,1470,3.2,29.83,False,Summer
1471,2022-03-03 06:00:00,3,3,97,1471,9.07,61.8,True,Autumn
1472,2022-03-03 07:00:00,3,3,46,1472,10.18,80.63,True,Monsoon
1473,2022-03-03 08:00:00,3,2,40,1473,8.37,90.03,True,Summer
1474,2022-03-03 09:00:00,3,5,75,1474,13.73,62.75,True,Monsoon
1475,2022-03-03 10:00:00,4,6,70,1475,8.71,1.56,True,Winter
1476,2022-03-03 11:00:00,4,5,100,1476,19.25,19.45,True,Autumn
1477,2022-03-03 12:00:00,3,2,19,1477,12.19,10.87,False,Summer
1478,2022-03-03 13:00:00,2,5,19,1478,16.25,36.97,False,Monsoon
1479,2022-03-03 14:00:00,2,5,61,1479,2.63,50.63,False,Monsoon
1480,2022-03-03 15:00:00,4,1,40,1480,8.25,5.3,False,Winter
1481,2022-03-03 16:00:00,3,1,78,1481,7.07,35.5,False,Autumn
1482,2022-03-03 17:00:00,3,5,44,1482,11.6,18.74,False,Summer
1483,2022-03-03 18:00:00,4,1,38,1483,17.29,65.06,True,Winter
1484,2022-03-03 19:00:00,4,5,48,1484,2.03,46.96,True,Autumn
1485,2022-03-03 20:00:00,4,2,2,1485,1.92,50.04,True,Summer
1486,2022-03-03 21:00:00,1,6,67,1486,17.08,43.34,True,Monsoon
1487,2022-03-03 22:00:00,1,2,76,1487,4.65,95.65,True,Monsoon
1488,2022-03-03 23:00:00,3,3,85,1488,13.54,22.26,True,Autumn
1489,2022-03-04 00:00:00,1,2,87,1489,11.09,52.15,False,Monsoon
1490,2022-03-04 01:00:00,2,5,19,1490,16.74,73.87,False,Winter
1491,2022-03-04 02:00:00,3,1,8,1491,2.94,56.13,False,Summer
1492,2022-03-04 03:00:00,1,6,31,1492,3.03,92.97,False,Summer
1493,2022-03-04 04:00:00,3,1,65,1493,11.36,38.42,False,Winter
1494,2022-03-04 05:00:00,2,2,72,1494,18.95,46.9,False,Monsoon
1495,2022-03-04 06:00:00,2,5,7,1495,8.59,9.76,True,Summer
1496,2022-03-04 07:00:00,3,6,55,1496,6.88,61.29,True,Winter
1497,2022-03-04 08:00:00,1,4,45,1497,12.33,29.53,True,Monsoon
1498,2022-03-04 09:00:00,3,3,26,1498,18.64,16.87,True,Autumn
1499,2022-03-04 10:00:00,2,6,26,1499,16.82,54.91,True,Autumn
1500,2022-03-04 11:00:00,1,5,82,1500,19.91,53.7,True,Monsoon
1501,2022-03-04 12:00:00,1,2,26,1501,0.94,8.51,False,Autumn
1502,2022-03-04 13:00:00,4,4,9,1502,2.7,70.12,False,Autumn
1503,2022-03-04 14:00:00,3,6,44,1503,12.38,62.75,False,Winter
1504,2022-03-04 15:00:00,2,1,25,1504,16.5,19.71,False,Monsoon
1505,2022-03-04 16:00:00,2,2,86,1505,6.06,47.47,False,Monsoon
1506,2022-03-04 17:00:00,3,3,61,1506,5.16,72.31,False,Monsoon
1507,2022-03-04 18:00:00,3,4,89,1507,15.85,53.41,True,Monsoon
1508,2022-03-04 19:00:00,2,4,89,1508,1.6,40.15,True,Autumn
1509,2022-03-04 20:00:00,2,2,60,1509,7.7,32.91,True,Summer
1510,2022-03-04 21:00:00,3,5,77,1510,10.36,61.43,True,Autumn
1511,2022-03-04 22:00:00,3,2,89,1511,11.43,93.97,True,Autumn
1512,2022-03-04 23:00:00,1,4,43,1512,14.71,67.5,True,Summer
1513,2022-03-05 00:00:00,4,1,75,1513,7.42,8.4,False,Summer
1514,2022-03-05 01:00:00,2,3,73,1514,12.45,46.61,False,Autumn
1515,2022-03-05 02:00:00,1,1,43,1515,11.91,89.19,False,Monsoon
1516,2022-03-05 03:00:00,3,4,79,1516,11.18,10.35,False,Autumn
1517,2022-03-05 04:00:00,4,1,39,1517,12.99,98.9,False,Winter
1518,2022-03-05 05:00:00,2,5,54,1518,5.56,94.96,False,Winter
1519,2022-03-05 06:00:00,4,2,43,1519,2.15,8.75,True,Autumn
1520,2022-03-05 07:00:00,1,4,21,1520,2.83,93.41,True,Monsoon
1521,2022-03-05 08:00:00,3,3,14,1521,4.88,36.95,True,Winter
1522,2022-03-05 09:00:00,1,6,59,1522,10.25,84.63,True,Summer
1523,2022-03-05 10:00:00,4,3,6,1523,16.89,42.42,True,Monsoon
1524,2022-03-05 11:00:00,1,5,64,1524,14.18,44.64,True,Monsoon
1525,2022-03-05 12:00:00,1,6,29,1525,15.89,63.79,False,Monsoon
1526,2022-03-05 13:00:00,3,1,1,1526,7.34,77.67,False,Monsoon
1527,2022-03-05 14:00:00,3,1,82,1527,8.39,4.35,False,Autumn
1528,2022-03-05 15:00:00,4,3,29,1528,8.18,59.72,False,Autumn
1529,2022-03-05 16:00:00,4,4,89,1529,4.24,19.49,False,Winter
1530,2022-03-05 17:00:00,1,1,30,1530,1.69,35.25,False,Summer
1531,2022-03-05 18:00:00,2,4,60,1531,12.02,35.45,True,Summer
1532,2022-03-05 19:00:00,1,3,80,1532,19.79,47.44,True,Monsoon
1533,2022-03-05 20:00:00,4,4,28,1533,3.75,34.08,True,Autumn
1534,2022-03-05 21:00:00,1,5,31,1534,1.41,11.63,True,Autumn
1535,2022-03-05 22:00:00,3,6,62,1535,15.7,15.42,True,Winter
1536,2022-03-05 23:00:00,1,3,95,1536,5.43,4.31,True,Monsoon
1537,2022-03-06 00:00:00,3,6,99,1537,16.68,47.55,False,Autumn
1538,2022-03-06 01:00:00,2,4,43,1538,14.23,95.49,False,Summer
1539,2022-03-06 02:00:00,3,2,95,1539,18.94,12.45,False,Autumn
1540,2022-03-06 03:00:00,2,5,49,1540,8.47,94.68,False,Summer
1541,2022-03-06 04:00:00,2,4,27,1541,13.41,73.6,False,Autumn
1542,2022-03-06 05:00:00,1,3,52,1542,9.56,64.11,False,Winter
1543,2022-03-06 06:00:00,4,4,24,1543,12.8,64.88,True,Winter
1544,2022-03-06 07:00:00,4,2,1,1544,9.27,82.85,True,Autumn
1545,2022-03-06 08:00:00,1,1,47,1545,4.18,11.59,True,Summer
1546,2022-03-06 09:00:00,2,4,2,1546,10.4,50.97,True,Summer
1547,2022-03-06 10:00:00,4,6,10,1547,10.81,70.01,True,Winter
1548,2022-03-06 11:00:00,3,3,46,1548,16.31,59.1,True,Monsoon
1549,2022-03-06 12:00:00,4,2,4,1549,14.84,83.45,False,Summer
1550,2022-03-06 13:00:00,2,1,72,1550,13.44,8.15,False,Summer
1551,2022-03-06 14:00:00,2,6,15,1551,2.71,69.38,False,Autumn
1552,2022-03-06 15:00:00,3,4,19,1552,14.55,53.87,False,Autumn
1553,2022-03-06 16:00:00,1,6,38,1553,10.26,38.54,False,Monsoon
1554,2022-03-06 17:00:00,4,1,57,1554,17.93,34.69,False,Summer
1555,2022-03-06 18:00:00,1,4,25,1555,18.44,62.46,True,Autumn
1556,2022-03-06 19:00:00,4,4,81,1556,1.58,89.21,True,Monsoon
1557,2022-03-06 20:00:00,3,5,75,1557,16.5,50.12,True,Monsoon
1558,2022-03-06 21:00:00,1,6,98,1558,1.24,82.65,True,Monsoon
1559,2022-03-06 22:00:00,4,6,47,1559,7.66,40.81,True,Winter
1560,2022-03-06 23:00:00,4,1,6,1560,11.07,11.14,True,Monsoon
1561,2022-03-07 00:00:00,2,1,4,1561,3.39,7.09,False,Autumn
1562,2022-03-07 01:00:00,2,2,26,1562,15.05,6.08,False,Summer
1563,2022-03-07 02:00:00,4,4,26,1563,0.66,38.63,False,Autumn
1564,2022-03-07 03:00:00,2,4,37,1564,3.79,34.39,False,Autumn
1565,2022-03-07 04:00:00,4,6,23,1565,11.83,72.08,False,Autumn
1566,2022-03-07 05:00:00,4,5,29,1566,14.43,74.54,False,Monsoon
1567,2022-03-07 06:00:00,2,1,34,1567,18.37,6.03,True,Autumn
1568,2022-03-07 07:00:00,2,6,93,1568,14.26,22.89,True,Summer
1569,2022-03-07 08:00:00,2,2,23,1569,13.6,28.15,True,Summer
1570,2022-03-07 09:00:00,1,1,44,1570,8.19,55.21,True,Autumn
1571,2022-03-07 10:00:00,3,3,71,1571,0.53,15.31,True,Monsoon
1572,2022-03-07 11:00:00,4,2,32,1572,2.84,14.26,True,Winter
1573,2022-03-07 12:00:00,3,3,23,1573,10.92,94.44,False,Monsoon
1574,2022-03-07 13:00:00,1,2,26,1574,13.67,80.62,False,Autumn
1575,2022-03-07 14:00:00,1,5,3,1575,8.64,18.88,False,Summer
1576,2022-03-07 15:00:00,4,4,23,1576,14.75,41.25,False,Winter
1577,2022-03-07 16:00:00,4,1,34,1577,10.68,36.21,False,Autumn
1578,2022-03-07 17:00:00,3,2,13,1578,1.95,79.31,False,Autumn
1579,2022-03-07 18:00:00,3,4,3,1579,4.24,51.51,True,Autumn
1580,2022-03-07 19:00:00,2,6,87,1580,16.88,13.66,True,Autumn
1581,2022-03-07 20:00:00,3,4,18,1581,14.64,74.16,True,Summer
1582,2022-03-07 21:00:00,3,3,49,1582,17.95,40.29,True,Winter
1583,2022-03-07 22:00:00,1,6,84,1583,2.79,27.03,True,Summer
1584,2022-03-07 23:00:00,3,5,15,1584,19.81,38.17,True,Summer
1585,2022-03-08 00:00:00,2,5,44,1585,4.58,50.28,False,Winter
1586,2022-03-08 01:00:00,3,3,27,1586,0.73,34.97,False,Autumn
1587,2022-03-08 02:00:00,4,6,40,1587,19.95,24.95,False,Winter
1588,2022-03-08 03:00:00,2,4,59,1588,5.98,40.45,False,Monsoon
1589,2022-03-08 04:00:00,4,3,31,1589,13.53,2.9,False,Summer
1590,2022-03-08 05:00:00,1,4,48,1590,3.95,77.48,False,Summer
1591,2022-03-08 06:00:00,2,6,48,1591,11.81,17.92,True,Autumn
1592,2022-03-08 07:00:00,2,5,85,1592,18.13,5.35,True,Winter
1593,2022-03-08 08:00:00,3,4,22,1593,6.74,65.72,True,Monsoon
1594,2022-03-08 09:00:00,2,4,68,1594,13.57,77.62,True,Winter
1595,2022-03-08 10:00:00,1,5,80,1595,4.16,81.57,True,Autumn
1596,2022-03-08 11:00:00,1,3,56,1596,12.68,49.86,True,Summer
1597,2022-03-08 12:00:00,1,2,92,1597,7.06,21.33,False,Summer
1598,2022-03-08 13:00:00,2,4,9,1598,4.62,73.99,False,Autumn
1599,2022-03-08 14:00:00,2,1,16,1599,6.61,70.27,False,Monsoon
1600,2022-03-08 15:00:00,3,1,19,1600,3.99,25.38,False,Summer
1601,2022-03-08 16:00:00,1,3,17,1601,18.09,90.44,False,Summer
1602,2022-03-08 17:00:00,3,4,25,1602,8.25,11.33,False,Autumn
1603,2022-03-08 18:00:00,1,4,25,1603,5.28,98.29,True,Summer
1604,2022-03-08 19:00:00,3,2,69,1604,9.24,86.16,True,Monsoon
1605,2022-03-08 20:00:00,4,6,49,1605,6.75,69.1,True,Summer
1606,2022-03-08 21:00:00,4,2,89,1606,15.02,93.94,True,Monsoon
1607,2022-03-08 22:00:00,1,1,48,1607,19.44,72.51,True,Winter
1608,2022-03-08 23:00:00,3,1,41,1608,9.04,19.86,True,Winter
1609,2022-03-09 00:00:00,2,6,77,1609,17.29,44.77,False,Summer
1610,2022-03-09 01:00:00,2,1,55,1610,11.53,8.08,False,Autumn
1611,2022-03-09 02:00:00,2,1,82,1611,3.57,39.58,False,Autumn
1612,2022-03-09 03:00:00,3,4,32,1612,13.97,74.42,False,Summer
1613,2022-03-09 04:00:00,4,6,6,1613,10.51,39.26,False,Autumn
1614,2022-03-09 05:00:00,2,1,98,1614,13.19,33.7,False,Summer
1615,2022-03-09 06:00:00,1,2,79,1615,17.85,59.94,True,Summer
1616,2022-03-09 07:00:00,4,4,76,1616,9.09,87.35,True,Autumn
1617,2022-03-09 08:00:00,1,5,25,1617,18.07,5.71,True,Winter
1618,2022-03-09 09:00:00,3,6,69,1618,15.14,39.16,True,Monsoon
1619,2022-03-09 10:00:00,2,3,38,1619,10.03,16.67,True,Summer
1620,2022-03-09 11:00:00,1,2,20,1620,12.26,69.84,True,Summer
1621,2022-03-09 12:00:00,3,3,42,1621,6.85,11.47,False,Autumn
1622,2022-03-09 13:00:00,2,5,32,1622,19.68,66.82,False,Winter
1623,2022-03-09 14:00:00,3,5,7,1623,13.51,29.33,False,Winter
1624,2022-03-09 15:00:00,1,1,81,1624,1.36,20.69,False,Winter
1625,2022-03-09 16:00:00,4,1,36,1625,6.87,93.7,False,Autumn
1626,2022-03-09 17:00:00,1,6,17,1626,12.65,2.83,False,Autumn
1627,2022-03-09 18:00:00,1,5,66,1627,1.6,44.34,True,Autumn
1628,2022-03-09 19:00:00,4,4,75,1628,0.97,3.14,True,Winter
1629,2022-03-09 20:00:00,3,4,63,1629,9.28,48.88,True,Autumn
1630,2022-03-09 21:00:00,3,2,27,1630,6.99,50.6,True,Monsoon
1631,2022-03-09 22:00:00,1,3,94,1631,9.05,32.84,True,Winter
1632,2022-03-09 23:00:00,1,6,11,1632,5.62,14.08,True,Winter
1633,2022-03-10 00:00:00,3,4,61,1633,3.71,38.26,False,Autumn
1634,2022-03-10 01:00:00,4,4,85,1634,13.94,67.55,False,Autumn
1635,2022-03-10 02:00:00,2,5,79,1635,10.53,78.46,False,Winter
1636,2022-03-10 03:00:00,4,3,9,1636,4.4,53.54,False,Monsoon
1637,2022-03-10 04:00:00,1,5,22,1637,6.73,59.39,False,Autumn
1638,2022-03-10 05:00:00,3,3,66,1638,12.04,20.86,False,Winter
1639,2022-03-10 06:00:00,4,5,50,1639,1.91,29.45,True,Monsoon
1640,2022-03-10 07:00:00,1,5,97,1640,3.38,17.03,True,Autumn
1641,2022-03-10 08:00:00,2,1,83,1641,1.93,25.68,True,Autumn
1642,2022-03-10 09:00:00,2,1,97,1642,16.34,23.26,True,Autumn
1643,2022-03-10 10:00:00,4,4,66,1643,15.17,52.43,True,Winter
1644,2022-03-10 11:00:00,1,1,48,1644,15.19,56.71,True,Winter
1645,2022-03-10 12:00:00,1,4,64,1645,14.47,94.55,False,Summer
1646,2022-03-10 13:00:00,2,4,67,1646,13.55,20.36,False,Monsoon
1647,2022-03-10 14:00:00,3,3,60,1647,9.8,64.53,False,Winter
1648,2022-03-10 15:00:00,3,4,23,1648,13.02,81.91,False,Summer
1649,2022-03-10 16:00:00,4,4,42,1649,1.25,56.46,False,Monsoon
1650,2022-03-10 17:00:00,4,4,92,1650,12.62,26.25,False,Autumn
1651,2022-03-10 18:00:00,2,1,48,1651,15.67,26.99,True,Monsoon
1652,2022-03-10 19:00:00,1,1,68,1652,10.26,4.89,True,Summer
1653,2022-03-10 20:00:00,3,2,89,1653,7.47,31.24,True,Summer
1654,2022-03-10 21:00:00,3,5,62,1654,5.91,74.72,True,Autumn
1655,2022-03-10 22:00:00,3,6,92,1655,13.03,5.7,True,Summer
1656,2022-03-10 23:00:00,3,3,64,1656,14.01,22.71,True,Monsoon
1657,2022-03-11 00:00:00,2,6,61,1657,17.48,70.92,False,Winter
1658,2022-03-11 01:00:00,3,2,35,1658,7.18,78.48,False,Monsoon
1659,2022-03-11 02:00:00,1,4,75,1659,15.51,46.08,False,Winter
1660,2022-03-11 03:00:00,3,4,52,1660,11.45,70.11,False,Autumn
1661,2022-03-11 04:00:00,4,2,82,1661,17.72,39.41,False,Autumn
1662,2022-03-11 05:00:00,1,3,75,1662,10.79,16.83,False,Summer
1663,2022-03-11 06:00:00,3,6,84,1663,10.59,40.42,True,Monsoon
1664,2022-03-11 07:00:00,2,4,5,1664,11.77,58.42,True,Monsoon
1665,2022-03-11 08:00:00,2,4,27,1665,15.11,94.86,True,Monsoon
1666,2022-03-11 09:00:00,3,1,29,1666,19.31,7.81,True,Autumn
1667,2022-03-11 10:00:00,4,5,26,1667,1.93,51.23,True,Monsoon
1668,2022-03-11 11:00:00,2,6,58,1668,1.54,33.56,True,Autumn
1669,2022-03-11 12:00:00,1,4,31,1669,18.78,51.32,False,Monsoon
1670,2022-03-11 13:00:00,4,6,51,1670,10.83,3.37,False,Monsoon
1671,2022-03-11 14:00:00,2,5,28,1671,12.49,31.99,False,Winter
1672,2022-03-11 15:00:00,4,6,40,1672,9.91,82.17,False,Summer
1673,2022-03-11 16:00:00,2,5,55,1673,2.33,55.84,False,Summer
1674,2022-03-11 17:00:00,2,5,49,1674,15.48,45.61,False,Monsoon
1675,2022-03-11 18:00:00,4,4,74,1675,15.07,29.27,True,Winter
1676,2022-03-11 19:00:00,3,4,21,1676,6.58,30.51,True,Summer
1677,2022-03-11 20:00:00,3,5,48,1677,6.47,38.93,True,Monsoon
1678,2022-03-11 21:00:00,4,2,33,1678,16.84,83.72,True,Monsoon
1679,2022-03-11 22:00:00,2,5,71,1679,1.91,96.75,True,Monsoon
1680,2022-03-11 23:00:00,2,1,11,1680,17.68,44.43,True,Monsoon
1681,2022-03-12 00:00:00,2,4,18,1681,5.5,39.94,False,Summer
1682,2022-03-12 01:00:00,2,3,97,1682,12.06,84.81,False,Monsoon
1683,2022-03-12 02:00:00,2,4,11,1683,18.75,43.26,False,Autumn
1684,2022-03-12 03:00:00,3,5,38,1684,13.72,55.65,False,Autumn
1685,2022-03-12 04:00:00,2,4,57,1685,8.58,23.86,False,Monsoon
1686,2022-03-12 05:00:00,4,5,67,1686,13.95,74.61,False,Summer
1687,2022-03-12 06:00:00,2,6,46,1687,7.21,53.67,True,Summer
1688,2022-03-12 07:00:00,2,3,30,1688,5.91,81.09,True,Summer
1689,2022-03-12 08:00:00,3,3,75,1689,19.94,78.29,True,Monsoon
1690,2022-03-12 09:00:00,1,3,6,1690,15.14,22.29,True,Autumn
1691,2022-03-12 10:00:00,1,1,60,1691,13.07,71.85,True,Monsoon
1692,2022-03-12 11:00:00,2,1,66,1692,7.43,80.21,True,Summer
1693,2022-03-12 12:00:00,3,5,80,1693,1.46,35.26,False,Winter
1694,2022-03-12 13:00:00,2,1,44,1694,1.11,18.09,False,Summer
1695,2022-03-12 14:00:00,1,2,55,1695,11.31,1.26,False,Monsoon
1696,2022-03-12 15:00:00,3,3,58,1696,15.36,45.64,False,Summer
1697,2022-03-12 16:00:00,4,3,60,1697,10.98,35.89,False,Winter
1698,2022-03-12 17:00:00,4,6,56,1698,16.9,55.94,False,Monsoon
1699,2022-03-12 18:00:00,3,5,53,1699,1.15,19.62,True,Monsoon
1700,2022-03-12 19:00:00,4,1,48,1700,7.65,86.11,True,Autumn
1701,2022-03-12 20:00:00,3,6,64,1701,5.12,26.52,True,Autumn
1702,2022-03-12 21:00:00,2,3,41,1702,9.22,23.42,True,Summer
1703,2022-03-12 22:00:00,2,4,35,1703,1.91,48.59,True,Monsoon
1704,2022-03-12 23:00:00,1,1,49,1704,19.11,50.39,True,Summer
1705,2022-03-13 00:00:00,2,4,4,1705,4.85,22.29,False,Monsoon
1706,2022-03-13 01:00:00,2,3,23,1706,18.49,27.91,False,Monsoon
1707,2022-03-13 02:00:00,1,3,57,1707,8.8,17.8,False,Autumn
1708,2022-03-13 03:00:00,3,4,30,1708,19.72,72.13,False,Autumn
1709,2022-03-13 04:00:00,2,3,34,1709,11.3,77.24,False,Summer
1710,2022-03-13 05:00:00,2,1,83,1710,18.65,46.77,False,Autumn
1711,2022-03-13 06:00:00,2,6,10,1711,0.6,71.69,True,Summer
1712,2022-03-13 07:00:00,1,2,46,1712,15.09,73.86,True,Autumn
1713,2022-03-13 08:00:00,3,2,11,1713,18.11,14.69,True,Autumn
1714,2022-03-13 09:00:00,1,2,38,1714,3.22,96.65,True,Winter
1715,2022-03-13 10:00:00,4,6,65,1715,2.37,82.28,True,Winter
1716,2022-03-13 11:00:00,2,3,66,1716,8.78,21.24,True,Monsoon
1717,2022-03-13 12:00:00,4,5,70,1717,18.71,19.43,False,Summer
1718,2022-03-13 13:00:00,3,1,83,1718,11.08,13.44,False,Monsoon
1719,2022-03-13 14:00:00,2,6,11,1719,10.79,14.7,False,Summer
1720,2022-03-13 15:00:00,4,1,36,1720,3.25,75.07,False,Summer
1721,2022-03-13 16:00:00,4,3,30,1721,0.52,47.5,False,Summer
1722,2022-03-13 17:00:00,4,1,13,1722,16.3,78.51,False,Monsoon
1723,2022-03-13 18:00:00,2,3,16,1723,2.21,74.88,True,Winter
1724,2022-03-13 19:00:00,2,2,10,1724,12.86,60.86,True,Summer
1725,2022-03-13 20:00:00,2,1,47,1725,18.34,68.95,True,Monsoon
1726,2022-03-13 21:00:00,2,5,5,1726,4.57,2.82,True,Autumn
1727,2022-03-13 22:00:00,1,3,70,1727,13.47,31.87,True,Autumn
1728,2022-03-13 23:00:00,4,1,26,1728,2.03,64.14,True,Winter
1729,2022-03-14 00:00:00,1,4,43,1729,12.27,1.93,False,Summer
1730,2022-03-14 01:00:00,3,6,26,1730,3.7,4.26,False,Summer
1731,2022-03-14 02:00:00,4,4,87,1731,14.85,85.34,False,Monsoon
1732,2022-03-14 03:00:00,2,5,43,1732,6.37,68.72,False,Winter
1733,2022-03-14 04:00:00,2,5,33,1733,9.54,27.27,False,Autumn
1734,2022-03-14 05:00:00,2,4,39,1734,12.19,69.11,False,Winter
1735,2022-03-14 06:00:00,1,3,96,1735,3.84,79.45,True,Monsoon
1736,2022-03-14 07:00:00,2,1,99,1736,14.96,31.37,True,Winter
1737,2022-03-14 08:00:00,4,6,88,1737,6.4,4.57,True,Monsoon
1738,2022-03-14 09:00:00,4,4,36,1738,13.42,93.35,True,Winter
1739,2022-03-14 10:00:00,3,5,25,1739,3.59,35.17,True,Winter
1740,2022-03-14 11:00:00,4,1,91,1740,13.92,11.54,True,Autumn
1741,2022-03-14 12:00:00,2,3,78,1741,3.0,49.69,False,Summer
1742,2022-03-14 13:00:00,4,4,18,1742,8.79,77.08,False,Summer
1743,2022-03-14 14:00:00,4,5,97,1743,5.32,22.94,False,Monsoon
1744,2022-03-14 15:00:00,1,4,92,1744,15.09,27.68,False,Summer
1745,2022-03-14 16:00:00,4,3,95,1745,5.61,25.03,False,Summer
1746,2022-03-14 17:00:00,3,5,70,1746,17.69,99.18,False,Summer
1747,2022-03-14 18:00:00,4,1,34,1747,17.89,20.54,True,Autumn
1748,2022-03-14 19:00:00,1,4,2,1748,4.33,57.98,True,Summer
1749,2022-03-14 20:00:00,1,1,99,1749,12.47,92.6,True,Winter
1750,2022-03-14 21:00:00,4,6,39,1750,2.21,15.54,True,Monsoon
1751,2022-03-14 22:00:00,4,6,37,1751,8.13,97.11,True,Monsoon
1752,2022-03-14 23:00:00,1,2,45,1752,14.41,94.8,True,Winter
1753,2022-03-15 00:00:00,2,3,52,1753,13.36,88.57,False,Summer
1754,2022-03-15 01:00:00,4,4,52,1754,12.68,22.24,False,Winter
1755,2022-03-15 02:00:00,1,5,75,1755,6.01,63.77,False,Summer
1756,2022-03-15 03:00:00,4,6,97,1756,7.87,76.33,False,Monsoon
1757,2022-03-15 04:00:00,1,3,84,1757,2.51,98.62,False,Winter
1758,2022-03-15 05:00:00,2,2,2,1758,14.52,18.86,False,Summer
1759,2022-03-15 06:00:00,3,5,61,1759,10.33,76.84,True,Summer
1760,2022-03-15 07:00:00,4,3,84,1760,14.32,34.54,True,Summer
1761,2022-03-15 08:00:00,4,3,66,1761,5.35,18.39,True,Autumn
1762,2022-03-15 09:00:00,3,4,98,1762,6.83,42.72,True,Autumn
1763,2022-03-15 10:00:00,3,2,20,1763,7.02,79.59,True,Winter
1764,2022-03-15 11:00:00,4,4,51,1764,1.0,47.02,True,Winter
1765,2022-03-15 12:00:00,2,6,30,1765,7.15,54.21,False,Monsoon
1766,2022-03-15 13:00:00,4,1,30,1766,16.16,99.52,False,Winter
1767,2022-03-15 14:00:00,3,5,93,1767,18.0,40.51,False,Summer
1768,2022-03-15 15:00:00,1,2,96,1768,10.61,61.92,False,Autumn
1769,2022-03-15 16:00:00,2,3,27,1769,9.38,37.16,False,Winter
1770,2022-03-15 17:00:00,4,3,61,1770,1.1,39.89,False,Autumn
1771,2022-03-15 18:00:00,4,1,30,1771,17.64,69.87,True,Winter
1772,2022-03-15 19:00:00,1,3,67,1772,0.75,93.85,True,Autumn
1773,2022-03-15 20:00:00,1,5,76,1773,18.92,54.69,True,Summer
1774,2022-03-15 21:00:00,2,4,71,1774,10.04,77.07,True,Winter
1775,2022-03-15 22:00:00,2,2,97,1775,7.17,9.83,True,Summer
1776,2022-03-15 23:00:00,4,5,60,1776,18.52,21.9,True,Autumn
1777,2022-03-16 00:00:00,4,6,93,1777,0.98,50.71,False,Monsoon
1778,2022-03-16 01:00:00,3,1,60,1778,11.84,2.98,False,Winter
1779,2022-03-16 02:00:00,4,6,44,1779,11.2,26.03,False,Autumn
1780,2022-03-16 03:00:00,1,5,11,1780,4.78,52.22,False,Winter
1781,2022-03-16 04:00:00,2,1,41,1781,8.86,2.48,False,Autumn
1782,2022-03-16 05:00:00,4,5,25,1782,13.22,27.19,False,Summer
1783,2022-03-16 06:00:00,2,3,55,1783,14.68,51.89,True,Autumn
1784,2022-03-16 07:00:00,4,3,99,1784,0.51,57.74,True,Winter
1785,2022-03-16 08:00:00,1,1,90,1785,18.77,92.65,True,Monsoon
1786,2022-03-16 09:00:00,3,5,54,1786,3.71,64.89,True,Autumn
1787,2022-03-16 10:00:00,3,5,27,1787,5.05,42.06,True,Monsoon
1788,2022-03-16 11:00:00,2,4,57,1788,5.64,93.1,True,Autumn
1789,2022-03-16 12:00:00,1,4,58,1789,1.24,78.7,False,Summer
1790,2022-03-16 13:00:00,1,2,72,1790,2.9,20.8,False,Monsoon
1791,2022-03-16 14:00:00,1,3,4,1791,19.73,13.95,False,Autumn
1792,2022-03-16 15:00:00,4,1,48,1792,6.65,67.91,False,Monsoon
1793,2022-03-16 16:00:00,3,6,18,1793,2.75,56.43,False,Monsoon
1794,2022-03-16 17:00:00,1,3,74,1794,2.59,79.18,False,Monsoon
1795,2022-03-16 18:00:00,4,5,17,1795,14.53,74.14,True,Summer
1796,2022-03-16 19:00:00,2,3,40,1796,17.16,62.9,True,Monsoon
1797,2022-03-16 20:00:00,4,4,95,1797,5.51,98.65,True,Monsoon
1798,2022-03-16 21:00:00,4,6,2,1798,0.91,53.83,True,Monsoon
